feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,label,predicted_label,confidence,timestamp
0,0,0,0.16746078431606293,-0.1338348537683487,-0.06969919800758362,0.28840067982673645,-0.4610603153705597,-0.09558317810297012,0.2971401810646057,-0.7250935435295105,-0.12002380937337875,0.3316294550895691,-0.9434096813201904,-0.12634295225143433,0.13572734594345093,-0.775271475315094,-0.057700999081134796,0.23470540344715118,-0.8749012351036072,-0.16125468909740448,0.25953638553619385,-0.6297502517700195,-0.19458958506584167,0.23791733384132385,-0.448283851146698,-0.1937510222196579,-0.002394883194938302,-0.7668389081954956,-0.0673268511891365,0.11866262555122375,-0.8286393284797668,-0.18161115050315857,0.16118024289608002,-0.5332739949226379,-0.19461534917354584,0.15134026110172272,-0.35538938641548157,-0.1741975098848343,-0.13510459661483765,-0.7011628746986389,-0.09296520799398422,-0.0015106594655662775,-0.7150039672851562,-0.22062520682811737,0.061919473111629486,-0.429093599319458,-0.19870437681674957,0.06693455576896667,-0.2651906907558441,-0.14855676889419556,-0.25742268562316895,-0.5878726243972778,-0.12265915423631668,-0.114033542573452,-0.5740142464637756,-0.21457605063915253,-0.04465770721435547,-0.38261792063713074,-0.2006075084209442,-0.03295007720589638,-0.27250486612319946,-0.16441677510738373,A,A,,2026-07-03T19:43:55
0,0,0,0.19632796943187714,0.004596550017595291,-0.06702964752912521,0.4083954095840454,-0.26281964778900146,-0.09537895023822784,0.37279561161994934,-0.576570451259613,-0.12552328407764435,0.29631558060646057,-0.7953956127166748,-0.14572033286094666,0.4103924632072449,-0.5778223276138306,-0.021188445389270782,0.5680252313613892,-0.7149240970611572,-0.12702053785324097,0.5620808601379395,-0.5568633079528809,-0.19005581736564636,0.48184821009635925,-0.3917396664619446,-0.20730529725551605,0.2896568775177002,-0.6668955087661743,-0.03872167319059372,0.46696653962135315,-0.8842750191688538,-0.13632546365261078,0.48963961005210876,-0.6808960437774658,-0.18030774593353271,0.43424299359321594,-0.48732617497444153,-0.1805771291255951,0.15095315873622894,-0.6976724863052368,-0.07294327020645142,0.3056336045265198,-0.7907781004905701,-0.20147652924060822,0.3158555328845978,-0.5058909058570862,-0.21952535212039948,0.2727481722831726,-0.31242987513542175,-0.1923549622297287,0.0024209865368902683,-0.6771886944770813,-0.10898440331220627,0.17064641416072845,-0.6809788346290588,-0.2147073745727539,0.19008491933345795,-0.4459708034992218,-0.21431490778923035,0.15686121582984924,-0.28681713342666626,-0.18624117970466614,N,N,,2026-07-03T19:43:55
0,0,0,0.1896330863237381,-0.022642338648438454,-0.057089775800704956,0.3883100152015686,-0.26874780654907227,-0.0954107865691185,0.385528564453125,-0.5403326153755188,-0.1394605189561844,0.3380357027053833,-0.7573169469833374,-0.17591135203838348,0.39281386137008667,-0.6686593890190125,-0.029694819822907448,0.5517099499702454,-0.7356196045875549,-0.15747271478176117,0.5669092535972595,-0.5588071942329407,-0.23884767293930054,0.5065866708755493,-0.3877144753932953,-0.26795709133148193,0.2621861398220062,-0.7614591717720032,-0.06065373495221138,0.45820775628089905,-0.8888450860977173,-0.18082907795906067,0.4895489513874054,-0.6624468564987183,-0.23612236976623535,0.4411623179912567,-0.4636588394641876,-0.24168410897254944,0.11171327531337738,-0.7819720506668091,-0.10746411979198456,0.27894139289855957,-0.7447818517684937,-0.2532530725002289,0.30136361718177795,-0.43830958008766174,-0.27740076184272766,0.2720431685447693,-0.2434927225112915,-0.25213831663131714,-0.04277002811431885,-0.726319432258606,-0.1553504914045334,0.1245308443903923,-0.6184950470924377,-0.2635754346847534,0.1472335159778595,-0.37551945447921753,-0.26291072368621826,0.1200404092669487,-0.2277352213859558,-0.23426732420921326,N,N,,2026-07-03T19:43:55
0,0,0,0.27558451890945435,-0.18539266288280487,-0.11616658419370651,0.36576002836227417,-0.49751996994018555,-0.14612460136413574,0.3292975127696991,-0.740746259689331,-0.18068082630634308,0.3780090808868408,-0.9258018732070923,-0.19398820400238037,0.099085234105587,-0.693646252155304,-0.012701728381216526,0.09297020733356476,-0.8490777015686035,-0.1950477510690689,0.1599235087633133,-0.6574267148971558,-0.2887457609176636,0.2079618126153946,-0.48861685395240784,-0.3097231984138489,-0.1079389750957489,-0.6313909888267517,-0.012525638565421104,-0.11245445907115936,-0.7698540091514587,-0.23081035912036896,0.00595379713922739,-0.5368593335151672,-0.2864561080932617,0.09949443489313126,-0.3625333905220032,-0.25989261269569397,-0.3031948208808899,-0.5426680445671082,-0.04479501396417618,-0.281306654214859,-0.6488634943962097,-0.2745666205883026,-0.12275682389736176,-0.40975484251976013,-0.2542271614074707,-0.011517503298819065,-0.24660085141658783,-0.16547587513923645,-0.4846140146255493,-0.4299811124801636,-0.08468523621559143,-0.43503129482269287,-0.523604691028595,-0.24679309129714966,-0.28992369771003723,-0.36550402641296387,-0.2293347269296646,-0.1918340027332306,-0.2526807188987732,-0.16395334899425507,A,A,,2026-07-03T20:11:00
0,0,0,0.24281606078147888,-0.12374097853899002,-0.19521771371364594,0.33572646975517273,-0.4661170244216919,-0.24640688300132751,0.28311771154403687,-0.7433160543441772,-0.27996495366096497,0.26816606521606445,-0.9633727073669434,-0.28986459970474243,0.05756969749927521,-0.6779812574386597,-0.0639471635222435,-0.03112069144845009,-0.8360652327537537,-0.285920113325119,0.023479711264371872,-0.6328432559967041,-0.39896640181541443,0.10100407898426056,-0.4619408845901489,-0.4258537292480469,-0.18131205439567566,-0.6072154641151428,-0.032672394067049026,-0.2577264606952667,-0.7480515241622925,-0.2916480302810669,-0.11964192986488342,-0.4985305368900299,-0.37396955490112305,0.002307818504050374,-0.32772302627563477,-0.3500223457813263,-0.3723316788673401,-0.49930575489997864,-0.04150424525141716,-0.4202614724636078,-0.5798853039741516,-0.3248348832130432,-0.243874654173851,-0.34389233589172363,-0.3301750719547272,-0.10227014124393463,-0.20043329894542694,-0.24093034863471985,-0.5174592733383179,-0.36265072226524353,-0.05893805995583534,-0.5396866798400879,-0.4266721308231354,-0.26740366220474243,-0.38842886686325073,-0.2610187232494354,-0.2671690881252289,-0.2554190754890442,-0.15420226752758026,-0.19841377437114716,A,A,,2026-07-03T20:11:28
0,0,0,0.19508075714111328,-0.1851147562265396,-0.06264076381921768,0.2881223261356354,-0.4754478335380554,-0.08867016434669495,0.291624516248703,-0.7329424023628235,-0.12003595381975174,0.317227303981781,-0.9483495354652405,-0.13758039474487305,0.1694134771823883,-0.7308147549629211,-0.002485027303919196,0.19697703421115875,-0.8989726901054382,-0.10279976576566696,0.22305873036384583,-0.6969587802886963,-0.15685276687145233,0.22634121775627136,-0.5262659192085266,-0.17317917943000793,0.03770137578248978,-0.70542311668396,-0.012113426811993122,0.07597269117832184,-0.8646872043609619,-0.12917514145374298,0.12901408970355988,-0.617164671421051,-0.16885358095169067,0.1443701833486557,-0.43232378363609314,-0.16584694385528564,-0.08350825309753418,-0.6486612558364868,-0.03940557315945625,-0.021284978836774826,-0.7596181035041809,-0.16869185864925385,0.04856356233358383,-0.5015800595283508,-0.16666652262210846,0.07029332965612411,-0.3209840655326843,-0.12661422789096832,-0.194061741232872,-0.5567020773887634,-0.0711909607052803,-0.10838259011507034,-0.6279301047325134,-0.1685100644826889,-0.036539703607559204,-0.46135765314102173,-0.16824126243591309,-0.00789912324398756,-0.34043970704078674,-0.13995535671710968,A,A,,2026-07-03T20:44:32
0,0,0,0.11753172427415848,-0.06402730196714401,-0.055989623069763184,0.19424991309642792,-0.25334909558296204,-0.07548516988754272,0.18105337023735046,-0.4110703468322754,-0.09639223664999008,0.11315364390611649,-0.5084345936775208,-0.11326293647289276,0.13699185848236084,-0.4806153178215027,-0.03455308824777603,0.19654102623462677,-0.6768391132354736,-0.08088918030261993,0.22448238730430603,-0.7993527054786682,-0.11023442447185516,0.24264100193977356,-0.9073278307914734,-0.13044363260269165,0.04764295741915703,-0.48825475573539734,-0.04715053364634514,0.07260871678590775,-0.7135744690895081,-0.11193141341209412,0.09744885563850403,-0.8652762174606323,-0.15470372140407562,0.11125225573778152,-0.9937922358512878,-0.17740380764007568,-0.04125817120075226,-0.44782668352127075,-0.06670191884040833,-0.005794310010969639,-0.5900602340698242,-0.1666635125875473,0.053439829498529434,-0.44658946990966797,-0.18116174638271332,0.08184198290109634,-0.33148929476737976,-0.1637134850025177,-0.12171155214309692,-0.3724820613861084,-0.08992541581392288,-0.06573101133108139,-0.42432713508605957,-0.17908677458763123,-0.016116952523589134,-0.3199799954891205,-0.18889865279197693,0.0034240754321217537,-0.2372162789106369,-0.1761169135570526,U,U,,2026-07-03T20:44:33
0,0,0,0.11862195283174515,-0.07181067764759064,-0.05962209776043892,0.200226292014122,-0.2398720532655716,-0.08672978729009628,0.17813442647457123,-0.3793717324733734,-0.11626796424388885,0.10301097482442856,-0.44886747002601624,-0.1397370547056198,0.15257470309734344,-0.5108668208122253,-0.03588797152042389,0.22273489832878113,-0.6886401772499084,-0.08999378234148026,0.2662581205368042,-0.7913742661476135,-0.12176558375358582,0.2964779734611511,-0.8751664161682129,-0.13860857486724854,0.04522152617573738,-0.5191446542739868,-0.04791254177689552,0.0059219286777079105,-0.7463328242301941,-0.12708202004432678,-0.024077318608760834,-0.8887237310409546,-0.17370334267616272,-0.05929125100374222,-0.9982407689094543,-0.1896236538887024,-0.04595617204904556,-0.4629015326499939,-0.0669158473610878,-0.014179385267198086,-0.5296986103057861,-0.17571701109409332,0.058065954595804214,-0.3903243839740753,-0.1938992440700531,0.09558121860027313,-0.2865557074546814,-0.1701362431049347,-0.11634290218353271,-0.37375426292419434,-0.08923998475074768,-0.05092468857765198,-0.39671826362609863,-0.1657235324382782,0.008266006596386433,-0.3050951659679413,-0.16511468589305878,0.03638428822159767,-0.2341098189353943,-0.1415446549654007,V,V,,2026-07-03T20:44:33
0,0,0,0.21189580857753754,-0.052023228257894516,-0.0741814598441124,0.37514424324035645,-0.3542463481426239,-0.10765261203050613,0.3143557012081146,-0.6542052030563354,-0.14126931130886078,0.26461151242256165,-0.8769081830978394,-0.16060416400432587,0.3837255835533142,-0.6467409133911133,-0.020816665142774582,0.5265250205993652,-0.7544514536857605,-0.13476772606372833,0.5037020444869995,-0.6059669852256775,-0.19767946004867554,0.41698580980300903,-0.4550800919532776,-0.2153187394142151,0.25114259123802185,-0.7365804314613342,-0.036250751465559006,0.41791245341300964,-0.9084872603416443,-0.1502101570367813,0.4115293622016907,-0.7034110426902771,-0.19486336410045624,0.3520246744155884,-0.5201908349990845,-0.19093480706214905,0.10213438421487808,-0.759706437587738,-0.06985734403133392,0.24077676236629486,-0.7928943634033203,-0.20529326796531677,0.24161727726459503,-0.493047833442688,-0.21632297337055206,0.20801132917404175,-0.30490991473197937,-0.1814788430929184,-0.04945894330739975,-0.7205971479415894,-0.10666322708129883,0.09822618961334229,-0.699985682964325,-0.2073352038860321,0.12236912548542023,-0.4754408597946167,-0.2023879736661911,0.10865038633346558,-0.335012286901474,-0.1708149015903473,N,N,,2026-07-03T20:44:33
0,0,0,0.22430187463760376,-0.0700068399310112,-0.060521773993968964,0.36556029319763184,-0.36355629563331604,-0.09219317138195038,0.2674819827079773,-0.6334298849105835,-0.12853634357452393,0.16345958411693573,-0.8123881816864014,-0.15091444551944733,0.3827527165412903,-0.5821895003318787,0.005646815057843924,0.5116181969642639,-0.7615149021148682,-0.08515504002571106,0.5110745429992676,-0.5974727272987366,-0.15629547834396362,0.46005284786224365,-0.43003323674201965,-0.19295835494995117,0.2658260464668274,-0.6594991683959961,-0.009996837005019188,0.400436133146286,-0.8665938973426819,-0.10749830305576324,0.4366614520549774,-0.6822102665901184,-0.17045645415782928,0.4035765528678894,-0.4988955557346344,-0.1951320767402649,0.1434078961610794,-0.6966784596443176,-0.04396350309252739,0.2798632085323334,-0.9600399136543274,-0.1524815559387207,0.3278219699859619,-0.7572716474533081,-0.19811709225177765,0.30430325865745544,-0.5849320888519287,-0.20884235203266144,0.022460365667939186,-0.6815133690834045,-0.08208293467760086,0.1819603443145752,-0.7016377449035645,-0.18291766941547394,0.22574660181999207,-0.5177393555641174,-0.22272448241710663,0.20349030196666718,-0.3919903337955475,-0.23793314397335052,M,M,,2026-07-03T20:44:33
